idStudent,fullName,gender,email
191004,Lã Thục Anh,0,191004@sis.hust.edu.vn
191005,Tô Công Phụng,1,191005@sis.hust.edu.vn
191006,Lý Hưng Ðạo,1,191006@sis.hust.edu.vn
191007,Phùng Kim Thanh,0,191007@sis.hust.edu.vn
191008,Vũ Hồng Phát,1,191008@sis.hust.edu.vn
191009,Lý Thúy Kiều,0,191009@sis.hust.edu.vn
191010,Lý Ngọc Yến,0,191010@sis.hust.edu.vn
191011,Hoàng Cao Tiến,1,191011@sis.hust.edu.vn
191012,Bùi Yên Sơn,1,191012@sis.hust.edu.vn
191013,Lã Tuấn Việt,1,191013@sis.hust.edu.vn
191014,Phan Bảo Thái,1,191014@sis.hust.edu.vn
191015,Lý Linh Nhi,0,191015@sis.hust.edu.vn
191016,Hoàng Tuyết Lâm,0,191016@sis.hust.edu.vn
191017,Đặng Vân Trinh,0,191017@sis.hust.edu.vn
191018,Hồ Uyển Nhi,0,191018@sis.hust.edu.vn
191019,Đinh Thế Năng,1,191019@sis.hust.edu.vn
191020,Phạm Bích Nga,0,191020@sis.hust.edu.vn
191021,Hoàng Quang Dương,1,191021@sis.hust.edu.vn
191022,Dương Trúc Liên,0,191022@sis.hust.edu.vn
191023,Ngô Mộc Miên,0,191023@sis.hust.edu.vn
191024,Lý Nhật Quân,1,191024@sis.hust.edu.vn
191025,Phan Ái Khanh,0,191025@sis.hust.edu.vn
191026,Lã Thái Tâm,0,191026@sis.hust.edu.vn
191027,Lê Vĩnh Toàn,1,191027@sis.hust.edu.vn
191028,Đặng Hán Lâm,1,191028@sis.hust.edu.vn
191029,Phan Minh Thảo,0,191029@sis.hust.edu.vn
191030,Võ Tố Nhi,0,191030@sis.hust.edu.vn
191031,Võ Nghĩa Dũng,1,191031@sis.hust.edu.vn
191032,Bùi Gia Cần,1,191032@sis.hust.edu.vn
191033,Tô Công Hoán,1,191033@sis.hust.edu.vn
191034,Lê Cát Ly,0,191034@sis.hust.edu.vn
191035,Đinh Xuân Uyên,0,191035@sis.hust.edu.vn
191036,Hồ Thanh Việt,1,191036@sis.hust.edu.vn
191037,Bùi Phương Nam,1,191037@sis.hust.edu.vn
191038,Lý Thông Ðạt,1,191038@sis.hust.edu.vn
191039,Lý Đan Thư,0,191039@sis.hust.edu.vn
191040,Ngô Phương Liên,0,191040@sis.hust.edu.vn
191041,Phạm Bình Nguyên,1,191041@sis.hust.edu.vn
191042,Nguyễn Cẩm Hiền,0,191042@sis.hust.edu.vn
191043,Bùi Bích Châu,0,191043@sis.hust.edu.vn
191044,Đinh Xuân Hoa,0,191044@sis.hust.edu.vn
191045,Đinh Ðức Ân,1,191045@sis.hust.edu.vn
191046,Vũ Minh Nhật,1,191046@sis.hust.edu.vn
191047,Ngô Tuấn Hoàng,1,191047@sis.hust.edu.vn
191048,Phạm Bích Chiêu,0,191048@sis.hust.edu.vn
191049,Hoàng Khuê Trung,0,191049@sis.hust.edu.vn
191050,Phan Thùy Linh,0,191050@sis.hust.edu.vn
191051,Đỗ Kiệt Võ,1,191051@sis.hust.edu.vn
191052,Ngô Tú Anh,0,191052@sis.hust.edu.vn
191053,Hồ Tú Sương,0,191053@sis.hust.edu.vn
191054,Phùng Anh Tuấn,1,191054@sis.hust.edu.vn
191055,Bùi Tú Trinh,0,191055@sis.hust.edu.vn
191056,Lê Mộng Tuyền,0,191056@sis.hust.edu.vn
191057,Trần Mai Linh,0,191057@sis.hust.edu.vn
191058,Phạm Linh San,0,191058@sis.hust.edu.vn
191059,Ngô Thi Yến,0,191059@sis.hust.edu.vn
191060,Phạm Mộng Vy,0,191060@sis.hust.edu.vn
191061,Lý Minh Trang,0,191061@sis.hust.edu.vn
191062,Phùng Mạnh Dũng,1,191062@sis.hust.edu.vn
191063,Tô Kỳ Duyên,0,191063@sis.hust.edu.vn
191064,Hồ Thúy Kiều,0,191064@sis.hust.edu.vn
191065,Trần Lan Phương,0,191065@sis.hust.edu.vn
191066,Phạm Thành Long,1,191066@sis.hust.edu.vn
191067,Lã Phương Châu,0,191067@sis.hust.edu.vn
191068,Đặng Nhật Tiến,1,191068@sis.hust.edu.vn
191069,Trần Ánh Mai,0,191069@sis.hust.edu.vn
191070,Vũ Xuân Lâm,0,191070@sis.hust.edu.vn
191071,Lý Xuân Ninh,1,191071@sis.hust.edu.vn
191072,Trần Hoa Tranh,0,191072@sis.hust.edu.vn
191073,Vũ Linh Trang,0,191073@sis.hust.edu.vn
191074,Nguyễn Anh Tuấn,1,191074@sis.hust.edu.vn
191075,Phan Duy Thạch,1,191075@sis.hust.edu.vn
191076,Lã Thuận Thành,1,191076@sis.hust.edu.vn
191077,Đặng Như Khang,1,191077@sis.hust.edu.vn
191078,Phùng Linh San,0,191078@sis.hust.edu.vn
191079,Phùng Ðông Quân,1,191079@sis.hust.edu.vn
191080,Hoàng Thục Khuê,0,191080@sis.hust.edu.vn
191081,Lã Anh Ðào,0,191081@sis.hust.edu.vn
191082,Tô Thanh Thúy,0,191082@sis.hust.edu.vn
191083,Phùng Thăng Long,1,191083@sis.hust.edu.vn
191084,Ngô Quang Dương,1,191084@sis.hust.edu.vn
191085,Đinh Duy Khang,1,191085@sis.hust.edu.vn
191086,Ngô Ðức Siêu,1,191086@sis.hust.edu.vn
191087,Nguyễn Bảo Pháp,1,191087@sis.hust.edu.vn
191088,Vũ Tất Bình,1,191088@sis.hust.edu.vn
191089,Đinh Hùng Thịnh,1,191089@sis.hust.edu.vn
191090,Đinh Nguyệt Uyển,0,191090@sis.hust.edu.vn
191091,Phan Minh Hỷ,1,191091@sis.hust.edu.vn
191092,Bùi Trung Lực,1,191092@sis.hust.edu.vn
191093,Tô Gia Kiên,1,191093@sis.hust.edu.vn
191094,Đỗ Viễn Phương,1,191094@sis.hust.edu.vn
191095,Nguyễn Ðình Hợp,1,191095@sis.hust.edu.vn
191096,Hoàng Giao Kiều,0,191096@sis.hust.edu.vn
191097,Phùng Thu Giang,0,191097@sis.hust.edu.vn
191098,Phan Khánh Ðan,1,191098@sis.hust.edu.vn
191099,Ngô Uyên Thi,0,191099@sis.hust.edu.vn
191100,Lã Thảo Quyên,0,191100@sis.hust.edu.vn
191101,Phan Diệu Nương,0,191101@sis.hust.edu.vn
191102,Tô Uyển Nghi,0,191102@sis.hust.edu.vn
191103,Phùng Anh Tùng,1,191103@sis.hust.edu.vn
191104,Lê Nhật Hồng,1,191104@sis.hust.edu.vn
191105,Lý Cẩm Hiền,0,191105@sis.hust.edu.vn
191106,Phùng Giang Sơn,1,191106@sis.hust.edu.vn
191107,Phạm Quỳnh Như,0,191107@sis.hust.edu.vn
191108,Ngô Gia Phước,1,191108@sis.hust.edu.vn
191109,Vũ Thượng Liệt,1,191109@sis.hust.edu.vn
191110,Tô Thảo Vân,0,191110@sis.hust.edu.vn
191111,Hoàng Thúy Loan,0,191111@sis.hust.edu.vn
191112,Lê Hữu Toàn,1,191112@sis.hust.edu.vn
191113,Dương Thanh Dân,0,191113@sis.hust.edu.vn
191114,Phan Sơn Quyền,1,191114@sis.hust.edu.vn
191115,Nguyễn Bạch Cúc,0,191115@sis.hust.edu.vn
191116,Lê Trúc Lâm,0,191116@sis.hust.edu.vn
191117,Nguyễn Minh Tuyết,0,191117@sis.hust.edu.vn
191118,Phạm Sông Hương,0,191118@sis.hust.edu.vn
191119,Phùng Bích Duyên,0,191119@sis.hust.edu.vn
191120,Phạm Kim Cương,0,191120@sis.hust.edu.vn
191121,Trần Phú Thời,1,191121@sis.hust.edu.vn
191122,Vũ Thu Thuận,0,191122@sis.hust.edu.vn
191123,Nguyễn Trọng Hà,1,191123@sis.hust.edu.vn
191124,Bùi Quang Tú,1,191124@sis.hust.edu.vn
191125,Vũ Quỳnh Vân,0,191125@sis.hust.edu.vn
191126,Lý Ðăng An,1,191126@sis.hust.edu.vn
191127,Đinh Mai Hà,0,191127@sis.hust.edu.vn
191128,Trần Quốc Ðiền,1,191128@sis.hust.edu.vn
191129,Bùi Quỳnh Thơ,0,191129@sis.hust.edu.vn
191130,Hồ Nhật Quân,1,191130@sis.hust.edu.vn
191131,Bùi Thái Lan,0,191131@sis.hust.edu.vn
191132,Bùi Ngọc Thạch,1,191132@sis.hust.edu.vn
191133,Lê Khánh Ðan,1,191133@sis.hust.edu.vn
191134,Bùi Hải Long,1,191134@sis.hust.edu.vn
191135,Tô Phương Hiền,0,191135@sis.hust.edu.vn
191136,Võ Xuân Vũ,1,191136@sis.hust.edu.vn
191137,Đỗ Hoài Trung,1,191137@sis.hust.edu.vn
191138,Đinh Chí Bảo,1,191138@sis.hust.edu.vn
191139,Phùng Ðan Khanh,0,191139@sis.hust.edu.vn
191140,Phùng Diễm Uyên,0,191140@sis.hust.edu.vn
191141,Lã Hữu Hạnh,1,191141@sis.hust.edu.vn
191142,Đỗ Nam Thông,1,191142@sis.hust.edu.vn
191143,Đỗ Huy Phong,1,191143@sis.hust.edu.vn
191144,Trần Trân Châu,0,191144@sis.hust.edu.vn
191145,Phùng Trường Sơn,1,191145@sis.hust.edu.vn
191146,Hoàng Quỳnh Sa,0,191146@sis.hust.edu.vn
191147,Võ Vành Khuyên,0,191147@sis.hust.edu.vn
191148,Ngô Ðức Sinh,1,191148@sis.hust.edu.vn
191149,Đỗ Thiện Sinh,1,191149@sis.hust.edu.vn
191150,Lã Ánh Hoa,0,191150@sis.hust.edu.vn
191151,Vũ Công Thành,1,191151@sis.hust.edu.vn
191152,Đinh Trường Phúc,1,191152@sis.hust.edu.vn
191153,Phạm Duyên Nương,0,191153@sis.hust.edu.vn
191154,Đỗ Thái Chi,0,191154@sis.hust.edu.vn
191155,Lê Xuân Thái,1,191155@sis.hust.edu.vn
191156,Bùi Minh Tiến,1,191156@sis.hust.edu.vn
191157,Bùi Ngọc Thiện,1,191157@sis.hust.edu.vn
191158,Phùng Chính Thuận,1,191158@sis.hust.edu.vn
191159,Ngô Anh Thy,0,191159@sis.hust.edu.vn
191160,Phạm Mai Thanh,0,191160@sis.hust.edu.vn
191161,Nguyễn Ngọc Quang,1,191161@sis.hust.edu.vn
191162,Lê Việt Long,1,191162@sis.hust.edu.vn
191163,Phạm Lam Giang,1,191163@sis.hust.edu.vn
191164,Phùng Nam Tú,1,191164@sis.hust.edu.vn
191165,Lã Nguyên Lộc,1,191165@sis.hust.edu.vn
191166,Phùng Bảo Duy,1,191166@sis.hust.edu.vn
191167,Vũ Việt Khoa,1,191167@sis.hust.edu.vn
191168,Hoàng Diệu Vân,0,191168@sis.hust.edu.vn
191169,Lã Gia Khiêm,1,191169@sis.hust.edu.vn
191170,Hoàng Thúy Liên,0,191170@sis.hust.edu.vn
191171,Hoàng Hữu Cảnh,1,191171@sis.hust.edu.vn
191172,Lê Kiên Lâm,1,191172@sis.hust.edu.vn
191173,Nguyễn Nguyên Văn,1,191173@sis.hust.edu.vn
191174,Nguyễn Hồ Diệp,0,191174@sis.hust.edu.vn
191175,Bùi An Hạ,0,191175@sis.hust.edu.vn
191176,Bùi Nguyên Văn,1,191176@sis.hust.edu.vn
191177,Tô Thư Lâm,0,191177@sis.hust.edu.vn
191178,Nguyễn Hương Lan,0,191178@sis.hust.edu.vn
191179,Lý Tố Tâm,0,191179@sis.hust.edu.vn
191180,Vũ Bình Quân,1,191180@sis.hust.edu.vn
191181,Ngô Lệ Thủy,0,191181@sis.hust.edu.vn
191182,Bùi Gia Anh,1,191182@sis.hust.edu.vn
191183,Đỗ Ðại Hành,1,191183@sis.hust.edu.vn
191184,Phùng Quốc Hùng,1,191184@sis.hust.edu.vn
191185,Phạm Ngọc Huyền,0,191185@sis.hust.edu.vn
191186,Trần Minh Vũ,1,191186@sis.hust.edu.vn
191187,Lý Vạn Hạnh,1,191187@sis.hust.edu.vn
191188,Đỗ Khắc Vũ,1,191188@sis.hust.edu.vn
191189,Nguyễn Việt Long,1,191189@sis.hust.edu.vn
191190,Hồ Ðắc Cường,1,191190@sis.hust.edu.vn
191191,Lê Thiếu Anh,1,191191@sis.hust.edu.vn
191192,Đỗ Tùng Quang,1,191192@sis.hust.edu.vn
191193,Hồ Kim Thu,0,191193@sis.hust.edu.vn
191194,Lã Uyên Nhi,0,191194@sis.hust.edu.vn
191195,Phạm Trâm Oanh,0,191195@sis.hust.edu.vn
191196,Hoàng Trường Liên,1,191196@sis.hust.edu.vn
191197,Phạm Thiên Kim,0,191197@sis.hust.edu.vn
191198,Dương Hải Giang,1,191198@sis.hust.edu.vn
191199,Đặng Đông Trà,0,191199@sis.hust.edu.vn
191200,Tô Thiên Thêu,0,191200@sis.hust.edu.vn
191201,Đỗ Đức Hòa,1,191201@sis.hust.edu.vn
191202,Hồ Hoa Tranh,0,191202@sis.hust.edu.vn
191203,Vũ Hòa Thái,1,191203@sis.hust.edu.vn
191204,Đinh Mai Khanh,0,191204@sis.hust.edu.vn
191205,Dương Đan Thanh,0,191205@sis.hust.edu.vn
191206,Bùi Tâm Trang,0,191206@sis.hust.edu.vn
191207,Đặng Hữu Nghĩa,1,191207@sis.hust.edu.vn
191208,Võ Nhật Lệ,0,191208@sis.hust.edu.vn
191209,Đinh Vương Gia,1,191209@sis.hust.edu.vn
191210,Tô Hòa Hiệp,1,191210@sis.hust.edu.vn
191211,Hồ Thủy Nguyệt,0,191211@sis.hust.edu.vn
191212,Đỗ Chí Giang,1,191212@sis.hust.edu.vn
191213,Dương Thượng Liệt,1,191213@sis.hust.edu.vn
191214,Lã Mỹ Hiệp,0,191214@sis.hust.edu.vn
191215,Võ Nghị Lực,1,191215@sis.hust.edu.vn
191216,Ngô Thanh Quang,1,191216@sis.hust.edu.vn
191217,Hồ Thế Năng,1,191217@sis.hust.edu.vn
191218,Phùng Minh Thiện,1,191218@sis.hust.edu.vn
191219,Dương Thái Minh,1,191219@sis.hust.edu.vn
191220,Ngô Ngọc Quỳnh,0,191220@sis.hust.edu.vn
191221,Hồ Ngọc Lân,1,191221@sis.hust.edu.vn
191222,Đặng Ngọc Huy,1,191222@sis.hust.edu.vn
191223,Phùng Nhân Sâm,1,191223@sis.hust.edu.vn
191224,Vũ Thu Liên,0,191224@sis.hust.edu.vn
191225,Hoàng Hạnh Thảo,0,191225@sis.hust.edu.vn
191226,Ngô Bích Duyên,0,191226@sis.hust.edu.vn
191227,Phùng Kiệt Võ,1,191227@sis.hust.edu.vn
191228,Nguyễn Họa Mi,0,191228@sis.hust.edu.vn
191229,Lã Hồng Việt,1,191229@sis.hust.edu.vn
191230,Ngô Thiên Khánh,0,191230@sis.hust.edu.vn
191231,Vũ Xuân Sơn,1,191231@sis.hust.edu.vn
191232,Đặng Bảo Quyên,0,191232@sis.hust.edu.vn
191233,Phan Uyển Khanh,0,191233@sis.hust.edu.vn
191234,Võ Quang Hòa,1,191234@sis.hust.edu.vn
191235,Dương Chính Trực,1,191235@sis.hust.edu.vn
191236,Ngô Thái Thanh,0,191236@sis.hust.edu.vn
191237,Lê Trúc Mai,0,191237@sis.hust.edu.vn
191238,Hồ Thi Ngôn,0,191238@sis.hust.edu.vn
191239,Tô Mai Vy,0,191239@sis.hust.edu.vn
191240,Tô Bá Trúc,1,191240@sis.hust.edu.vn
191241,Đỗ Thùy Oanh,0,191241@sis.hust.edu.vn
191242,Phùng Yến Oanh,0,191242@sis.hust.edu.vn
191243,Vũ Tú Trinh,0,191243@sis.hust.edu.vn
191244,Trần Trường Chinh,1,191244@sis.hust.edu.vn
191245,Lý Phương Trâm,0,191245@sis.hust.edu.vn
191246,Lã Mạnh Trình,1,191246@sis.hust.edu.vn
191247,Vũ Mai Châu,0,191247@sis.hust.edu.vn
191248,Đinh Sông Hà,0,191248@sis.hust.edu.vn
191249,Lê Ðại Dương,1,191249@sis.hust.edu.vn
191250,Đặng Nhật Huy,1,191250@sis.hust.edu.vn
191251,Hồ Ðức Trí,1,191251@sis.hust.edu.vn
191252,Vũ Ðồng Khánh,1,191252@sis.hust.edu.vn
191253,Lý Lệ Thu,0,191253@sis.hust.edu.vn
191254,Lý Xuân Yến,0,191254@sis.hust.edu.vn
191255,Phạm Trúc Chi,0,191255@sis.hust.edu.vn
191256,Vũ Ðức Tường,1,191256@sis.hust.edu.vn
191257,Lã Bình Quân,1,191257@sis.hust.edu.vn
191258,Phạm Thùy Dung,0,191258@sis.hust.edu.vn
191259,Dương Minh Sơn,1,191259@sis.hust.edu.vn
191260,Phan Ý Bình,0,191260@sis.hust.edu.vn
191261,Tô Phi Phi,0,191261@sis.hust.edu.vn
191262,Ngô Quế Linh,0,191262@sis.hust.edu.vn
191263,Lý Ngọc Thọ,1,191263@sis.hust.edu.vn
191264,Ngô Thu Minh,0,191264@sis.hust.edu.vn
191265,Võ Vương Việt,1,191265@sis.hust.edu.vn
191266,Phạm Bội Linh,0,191266@sis.hust.edu.vn
191267,Lý Tuấn Sỹ,1,191267@sis.hust.edu.vn
191268,Đinh Trọng Việt,1,191268@sis.hust.edu.vn
191269,Hoàng Thái Vân,0,191269@sis.hust.edu.vn
191270,Nguyễn Tấn Khang,1,191270@sis.hust.edu.vn
191271,Nguyễn Hiền Chung,0,191271@sis.hust.edu.vn
191272,Phan Bình Minh,0,191272@sis.hust.edu.vn
191273,Ngô Huệ Hồng,0,191273@sis.hust.edu.vn
191274,Ngô Bích Thoa,0,191274@sis.hust.edu.vn
191275,Hồ Quốc Việt,1,191275@sis.hust.edu.vn
191276,Nguyễn Ánh Ngọc,0,191276@sis.hust.edu.vn
191277,Nguyễn Ngọc Tiển,1,191277@sis.hust.edu.vn
191278,Dương Quang Lân,1,191278@sis.hust.edu.vn
191279,Lã Hải Nam,1,191279@sis.hust.edu.vn
191280,Lý Thái Chi,0,191280@sis.hust.edu.vn
191281,Ngô Trường Vinh,1,191281@sis.hust.edu.vn
191282,Phùng Nghi Dung,0,191282@sis.hust.edu.vn
191283,Hoàng Hoàng Yến,0,191283@sis.hust.edu.vn
191284,Ngô Diệu Thúy,0,191284@sis.hust.edu.vn
191285,Đỗ Nguyệt Minh,0,191285@sis.hust.edu.vn
191286,Lý Anh Vũ,1,191286@sis.hust.edu.vn
191287,Phan Niệm Nhiên,1,191287@sis.hust.edu.vn
191288,Đỗ Duy Hạnh,0,191288@sis.hust.edu.vn
191289,Vũ Thu Nhiên,0,191289@sis.hust.edu.vn
191290,Phan Tuệ Mẫn,0,191290@sis.hust.edu.vn
191291,Vũ Hữu Hạnh,1,191291@sis.hust.edu.vn
191292,Hồ Tuyết Vân,0,191292@sis.hust.edu.vn
191293,Bùi Trúc Lan,0,191293@sis.hust.edu.vn
191294,Hồ Thanh Long,1,191294@sis.hust.edu.vn
191295,Bùi Duy An,1,191295@sis.hust.edu.vn
191296,Tô Phương Linh,0,191296@sis.hust.edu.vn
191297,Nguyễn Dã Lan,0,191297@sis.hust.edu.vn
191298,Dương Tú Nguyệt,0,191298@sis.hust.edu.vn
191299,Đặng Nguyên Thảo,0,191299@sis.hust.edu.vn
191300,Phạm Uyển Nghi,0,191300@sis.hust.edu.vn
191301,Ngô Uyên Minh,0,191301@sis.hust.edu.vn
191302,Lã Hồng Nhật,1,191302@sis.hust.edu.vn
191303,Dương Ngọc Thuận,1,191303@sis.hust.edu.vn
191304,Đỗ Xuân Thu,0,191304@sis.hust.edu.vn
191305,Lê Bảo Duy,1,191305@sis.hust.edu.vn
191306,Phạm Hồng Châu,0,191306@sis.hust.edu.vn
191307,Ngô Việt Hồng,1,191307@sis.hust.edu.vn
191308,Ngô Phương Nghi,0,191308@sis.hust.edu.vn
191309,Ngô Nguyên Khôi,1,191309@sis.hust.edu.vn
191310,Nguyễn Kim Thông,0,191310@sis.hust.edu.vn
191311,Nguyễn Minh Thư,0,191311@sis.hust.edu.vn
191312,Đặng Thái Hòa,1,191312@sis.hust.edu.vn
191313,Đỗ Hải Ðăng,1,191313@sis.hust.edu.vn
191314,Phạm Ngọc Hải,1,191314@sis.hust.edu.vn
191315,Bùi Diễm Lộc,0,191315@sis.hust.edu.vn
191316,Phạm Duy Quang,1,191316@sis.hust.edu.vn
191317,Đinh Hữu Cương,1,191317@sis.hust.edu.vn
191318,Trần Trung Nghĩa,1,191318@sis.hust.edu.vn
191319,Lã Tiến Võ,1,191319@sis.hust.edu.vn
191320,Nguyễn Ðức Duy,1,191320@sis.hust.edu.vn
191321,Lê Lan Thương,0,191321@sis.hust.edu.vn
191322,Võ Khánh Ðan,1,191322@sis.hust.edu.vn
191323,Lã Thuận Thành,1,191323@sis.hust.edu.vn
191324,Lê Nguyên Bổng,1,191324@sis.hust.edu.vn
191325,Lý Hồng Nga,0,191325@sis.hust.edu.vn
191326,Phùng Công Hậu,1,191326@sis.hust.edu.vn
191327,Hồ Nghi Dung,0,191327@sis.hust.edu.vn
191328,Đặng Kiều Minh,0,191328@sis.hust.edu.vn
191329,Đặng Ngọc Lý,0,191329@sis.hust.edu.vn
191330,Vũ Tấn Dũng,1,191330@sis.hust.edu.vn
191331,Bùi Nghị Lực,1,191331@sis.hust.edu.vn
191332,Đinh Bích Thảo,0,191332@sis.hust.edu.vn
191333,Nguyễn Phượng Lệ,0,191333@sis.hust.edu.vn
191334,Lý Thăng Long,1,191334@sis.hust.edu.vn
191335,Tô Minh Hà,0,191335@sis.hust.edu.vn
191336,Lê Quỳnh Tiên,0,191336@sis.hust.edu.vn
191337,Ngô Diệu Lan,0,191337@sis.hust.edu.vn
191338,Lý Bích Ngân,0,191338@sis.hust.edu.vn
191339,Lý Hồ Diệp,0,191339@sis.hust.edu.vn
191340,Đinh Phượng Vũ,0,191340@sis.hust.edu.vn
191341,Nguyễn Diệu Hiền,0,191341@sis.hust.edu.vn
191342,Phùng Viết Tân,1,191342@sis.hust.edu.vn
191343,Lê Huyền Linh,0,191343@sis.hust.edu.vn
191344,Đỗ Gia Kiệt,1,191344@sis.hust.edu.vn
191345,Ngô Song Lam,0,191345@sis.hust.edu.vn
191346,Lê Vân Nhi,0,191346@sis.hust.edu.vn
191347,Vũ Thùy Dương,0,191347@sis.hust.edu.vn
191348,Phùng Hữu Cảnh,1,191348@sis.hust.edu.vn
191349,Phan Phục Lễ,1,191349@sis.hust.edu.vn
191350,Lê Huyền Thoại,0,191350@sis.hust.edu.vn
191351,Hoàng Tuấn Hoàng,1,191351@sis.hust.edu.vn
191352,Đặng Trúc Ly,0,191352@sis.hust.edu.vn
191353,Đỗ Kiều Nguyệt,0,191353@sis.hust.edu.vn
191354,Đỗ Kỳ Diệu,0,191354@sis.hust.edu.vn
191355,Lê Lan Ngọc,0,191355@sis.hust.edu.vn
191356,Đặng Bảo Long,1,191356@sis.hust.edu.vn
191357,Bùi Thanh Thiên,0,191357@sis.hust.edu.vn
191358,Đỗ Nguyệt Lan,0,191358@sis.hust.edu.vn
191359,Đinh Huệ Thương,0,191359@sis.hust.edu.vn
191360,Phan Phương Dung,0,191360@sis.hust.edu.vn
191361,Lý Phụng Việt,1,191361@sis.hust.edu.vn
191362,Phạm Hương Tiên,0,191362@sis.hust.edu.vn
191363,Phan Hồng Ðăng,1,191363@sis.hust.edu.vn
191364,Lê Cẩm Nhi,0,191364@sis.hust.edu.vn
191365,Lê Xuân Thái,1,191365@sis.hust.edu.vn
191366,Lã Thanh Phi,1,191366@sis.hust.edu.vn
191367,Phan Thụ Nhân,1,191367@sis.hust.edu.vn
191368,Ngô Gia Hòa,1,191368@sis.hust.edu.vn
191369,Nguyễn Hữu Khanh,1,191369@sis.hust.edu.vn
191370,Phùng Bá Tùng,1,191370@sis.hust.edu.vn
191371,Đỗ Việt Huy,1,191371@sis.hust.edu.vn
191372,Ngô Ngọc Hiền,0,191372@sis.hust.edu.vn
191373,Lê Ngọc Khuê,0,191373@sis.hust.edu.vn
191374,Bùi Thục Ðình,0,191374@sis.hust.edu.vn
191375,Hoàng Trung Chính,1,191375@sis.hust.edu.vn
191376,Lê Quỳnh Tiên,0,191376@sis.hust.edu.vn
191377,Đặng Phương Quế,0,191377@sis.hust.edu.vn
191378,Phạm Tôn Lễ,1,191378@sis.hust.edu.vn
191379,Đinh Trúc Vy,0,191379@sis.hust.edu.vn
191380,Đinh Ðức Toản,1,191380@sis.hust.edu.vn
191381,Phan Kim Ngọc,0,191381@sis.hust.edu.vn
191382,Phan Thanh Quang,1,191382@sis.hust.edu.vn
191383,Võ Gia Hòa,1,191383@sis.hust.edu.vn
191384,Lã Tú Anh,0,191384@sis.hust.edu.vn
191385,Bùi Mỹ Lợi,0,191385@sis.hust.edu.vn
191386,Lý Uyên Minh,0,191386@sis.hust.edu.vn
191387,Ngô Tuyết Anh,0,191387@sis.hust.edu.vn
191388,Trần Kim Khuyên,0,191388@sis.hust.edu.vn
191389,Lê Quang Nhân,1,191389@sis.hust.edu.vn
191390,Lê Lan Anh,0,191390@sis.hust.edu.vn
191391,Đinh Thanh Hảo,0,191391@sis.hust.edu.vn
191392,Phùng Phương Dung,0,191392@sis.hust.edu.vn
191393,Dương Yến Ðan,0,191393@sis.hust.edu.vn
191394,Dương Giao Kiều,0,191394@sis.hust.edu.vn
191395,Lý Sơn Quyền,1,191395@sis.hust.edu.vn
191396,Trần Thy Vân,0,191396@sis.hust.edu.vn
191397,Phùng Thành Doanh,1,191397@sis.hust.edu.vn
191398,Phạm Kim Mai,0,191398@sis.hust.edu.vn
191399,Hồ Hữu Toàn,1,191399@sis.hust.edu.vn
191400,Hồ Thái San,1,191400@sis.hust.edu.vn
191401,Bùi Giao Hưởng,0,191401@sis.hust.edu.vn
191402,Đặng Ngân Thanh,0,191402@sis.hust.edu.vn
191403,Đặng Ðức Phi,1,191403@sis.hust.edu.vn
191404,Nguyễn Nam Thông,1,191404@sis.hust.edu.vn
191405,Hoàng Quang Khải,1,191405@sis.hust.edu.vn
191406,Bùi Thư Sương,0,191406@sis.hust.edu.vn
191407,Lê Gia Kiệt,1,191407@sis.hust.edu.vn
191408,Lã Liên Kiệt,1,191408@sis.hust.edu.vn
191409,Trần Tuấn Anh,1,191409@sis.hust.edu.vn
191410,Hoàng Huy Kha,1,191410@sis.hust.edu.vn
191411,Đỗ Thủy Hằng,0,191411@sis.hust.edu.vn
191412,Nguyễn Xuân Hạnh,0,191412@sis.hust.edu.vn
191413,Lê Mỹ Nhi,0,191413@sis.hust.edu.vn
191414,Phan Bích Nga,0,191414@sis.hust.edu.vn
191415,Lã Trọng Vinh,1,191415@sis.hust.edu.vn
191416,Ngô Phương Quỳnh,0,191416@sis.hust.edu.vn
191417,Bùi Lộc Uyên,0,191417@sis.hust.edu.vn
191418,Vũ Bích Lam,0,191418@sis.hust.edu.vn
191419,Lã Bảo Bình,0,191419@sis.hust.edu.vn
191420,Ngô Nhật Quân,1,191420@sis.hust.edu.vn
191421,Đinh Thái Vân,0,191421@sis.hust.edu.vn
191422,Bùi Viễn Phương,1,191422@sis.hust.edu.vn
191423,Lý Thiên Bửu,1,191423@sis.hust.edu.vn
191424,Dương Phương Thi,0,191424@sis.hust.edu.vn
191425,Hồ Phương Thùy,0,191425@sis.hust.edu.vn
191426,Phan Quang Tài,1,191426@sis.hust.edu.vn
191427,Đinh Hồng Đăng,0,191427@sis.hust.edu.vn
191428,Hồ Quang Nhân,1,191428@sis.hust.edu.vn
191429,Bùi Khánh Hòa,1,191429@sis.hust.edu.vn
191430,Lý Thư Lâm,0,191430@sis.hust.edu.vn
191431,Lã Thiện Khiêm,1,191431@sis.hust.edu.vn
191432,Trần Yến Anh,0,191432@sis.hust.edu.vn
191433,Hoàng Hải Phong,1,191433@sis.hust.edu.vn
191434,Ngô Yên Bằng,1,191434@sis.hust.edu.vn
191435,Phạm Tuấn Khanh,1,191435@sis.hust.edu.vn
191436,Phan Minh Vũ,1,191436@sis.hust.edu.vn
191437,Ngô Huy Kha,1,191437@sis.hust.edu.vn
191438,Lã Nguyễn Hải An,1,191438@sis.hust.edu.vn
